(56, 76)
(52, 64)
(27, 59)
(24, 63)
(32, 23)
(105, 79)
(27, 33)
(91, 62)
(166, 18)
(53, 38)
(56, 76)
(24, 28)
(17, 43)
(47, 50)
(23, 28)
(56, 76)
(53, 56)
(24, 17)
(56, 76)
(56, 76)
(27, 73)
(48, 26)
(18, 40)
(79, 69)
(56, 76)
(69, 56)
(53, 56)
(56, 76)
(56, 76)
(51, 70)
(32, 48)
(40, 55)
(18, 31)
(26, 75)
(20, 31)
(61, 17)
(91, 71)
(56, 76)
(88, 70)
(60, 124)
(30, 70)
(64, 17)
(24, 79)
(19, 46)
(24, 54)
(56, 76)
(56, 76)
(28, 17)
(56, 76)
(73, 131)
(17, 33)
(160, 28)
(61, 24)
(29, 39)
(29, 51)
(66, 113)
(34, 22)
(31, 101)
(44, 19)
(22, 56)
(66, 59)
(72, 66)
(56, 76)
(56, 76)
(56, 76)
(90, 66)
(56, 76)
(29, 170)
(105, 79)
(56, 76)
(56, 76)
(43, 29)
(17, 51)
(60, 66)
(33, 22)
(56, 76)
(49, 70)
(27, 64)
(56, 76)
(41, 24)
(75, 67)
(60, 25)
(65, 59)
(63, 17)
(17, 96)
(72, 55)
(32, 22)
(56, 76)
(40, 20)
(72, 65)
(56, 76)
(26, 21)
(17, 55)
(99, 57)
(56, 76)
(76, 60)
(56, 76)
(25, 132)
(151, 26)
(56, 76)
(73, 66)
(20, 21)
(46, 66)
(56, 76)
(17, 54)
(82, 64)
(22, 57)
(54, 70)
(53, 70)
(56, 76)
(56, 76)
(26, 49)
(56, 76)
(32, 61)
(56, 76)
(17, 122)
(36, 58)
(27, 58)
(56, 76)
(56, 76)
(56, 76)
(56, 76)
(33, 60)
(90, 67)
(23, 71)
(52, 44)
(27, 139)
(55, 29)
(36, 25)
(101, 61)
(41, 25)
(29, 68)
(96, 74)
(88, 65)
(35, 21)
(40, 24)
(47, 19)
(26, 53)
(103, 57)
(38, 24)
(55, 19)
(19, 114)
(53, 26)
(21, 76)
(172, 167)
(32, 19)
(56, 76)
(66, 18)
(87, 66)
(55, 70)
(56, 76)
(56, 76)
(17, 177)
(19, 130)
(61, 26)
(21, 65)
(32, 181)
(26, 27)
(49, 136)
(89, 67)
(17, 77)
(18, 28)
(19, 30)
(23, 56)
(47, 65)
(56, 76)
(61, 20)
(56, 76)
(65, 57)
(56, 76)
(57, 30)
(56, 76)
(26, 26)
(128, 45)
(56, 76)
(32, 25)
(64, 64)
(46, 51)
(23, 36)
(25, 120)
(68, 61)
(17, 67)
(56, 76)
(35, 22)
(76, 60)
(56, 76)
(149, 60)
(35, 53)
(20, 164)
(28, 61)
(50, 116)
(24, 22)
(18, 95)
(56, 76)
(56, 76)
(17, 62)
(91, 68)
(37, 36)
(103, 54)
(25, 61)
(18, 140)
(56, 76)
(52, 69)
(19, 94)
(167, 31)
(68, 61)
(56, 76)
(38, 17)
(20, 34)
(18, 57)
(71, 64)
(47, 19)
(50, 117)
(33, 119)
(17, 180)
(54, 71)
(56, 76)
(29, 53)
(48, 109)
(56, 76)
(41, 17)
(56, 76)
(67, 60)
(56, 76)
(56, 76)
(43, 65)
(27, 60)
(56, 76)
(34, 57)
(18, 62)
(29, 18)
(38, 111)
(45, 58)
(56, 76)
(56, 76)
(17, 72)
(19, 60)
(36, 25)
(116, 37)
(56, 76)
(56, 76)
(20, 33)
(23, 148)
(64, 58)
(32, 72)
(70, 63)
(63, 58)
(139, 24)
(58, 19)
(18, 89)
(57, 65)
(32, 52)
(56, 76)
(20, 122)
(31, 178)
(56, 76)
(103, 77)
(25, 155)
(56, 76)
(57, 18)
(83, 68)
(25, 42)
(17, 28)
(18, 103)
(69, 60)
(46, 68)
(52, 29)
(17, 28)
(25, 174)
(17, 20)
(104, 77)
(56, 76)
(105, 132)
(26, 52)
(22, 56)
(56, 76)
(101, 73)
(96, 70)
(56, 76)
(24, 159)
(56, 76)
(56, 76)
(28, 130)
(56, 76)
(50, 51)
(56, 76)
(59, 25)
(45, 60)
(31, 52)
(32, 35)
(28, 57)
(38, 21)
(17, 73)
(63, 58)
(53, 40)
(56, 76)
(56, 76)
(63, 58)
(18, 95)
(53, 66)
(56, 76)
(18, 42)
(56, 76)
(68, 61)
(56, 76)
(56, 76)
(97, 130)
(67, 60)
(56, 76)
(51, 36)
(17, 35)
(30, 170)
(70, 63)
(69, 59)
(73, 66)
(68, 121)
(56, 76)
(56, 76)
(55, 119)
(29, 25)
(56, 76)
(80, 65)
(44, 127)
(72, 65)
(56, 76)
(36, 143)
(28, 50)
(97, 65)
(42, 157)
(68, 18)
(41, 60)
(18, 37)
(56, 76)
(56, 76)
(20, 34)
(43, 45)
(142, 42)
(56, 76)
(45, 17)
(17, 172)
(66, 60)
(65, 170)
(101, 74)
(21, 46)
(70, 17)
(56, 76)
(42, 54)
(56, 76)
(27, 180)
(56, 76)
(72, 66)
(56, 76)
(56, 76)
(17, 58)
(85, 126)
(152, 21)
(68, 61)
(39, 30)
(77, 142)
(122, 34)
(26, 64)
(56, 76)
(70, 63)
(19, 21)
(28, 17)
(56, 76)
(94, 70)
(103, 59)
(55, 24)
(32, 85)
(62, 24)
(49, 44)
(41, 21)
(18, 134)
(71, 57)
(56, 76)
(52, 37)
(72, 62)
(17, 61)
(27, 67)
(30, 179)
(55, 17)
(56, 76)
(60, 62)
(56, 76)
(56, 76)
(56, 76)
(51, 19)
(29, 66)
(73, 66)
(64, 65)
(82, 70)
(53, 169)
(56, 76)
(211, 176)
(25, 74)
(47, 181)
(23, 77)
(22, 61)
(33, 33)
(56, 76)
(68, 17)
(24, 31)
(71, 56)
(56, 76)
(69, 62)
(65, 59)
(93, 60)
(56, 76)
(56, 76)
(52, 45)
(31, 75)
(34, 39)
(54, 67)
(18, 134)
(92, 65)
(66, 17)
(59, 65)
(27, 49)
(52, 54)
(22, 22)
(36, 23)
(53, 23)
(56, 76)
(56, 76)
(67, 64)
(72, 65)
(20, 56)
(69, 62)
(56, 76)
(56, 76)
(56, 76)
(56, 76)
(72, 65)
(56, 76)
(68, 61)
(48, 45)
(56, 76)
(95, 61)
(56, 76)
(17, 95)
(17, 18)
(20, 82)
(78, 67)
(49, 182)
(42, 19)
(17, 37)
(102, 75)
(49, 37)
(149, 173)
(48, 29)
(33, 64)
(50, 24)
(59, 20)
(29, 56)
(103, 77)
(44, 28)
(56, 76)
(36, 56)
(68, 61)
(17, 35)
(26, 25)
(70, 62)
(17, 26)
(56, 76)
(24, 54)
(18, 47)
(57, 22)
(50, 39)
(95, 66)
(47, 39)
(64, 18)
(164, 25)
(56, 76)
(56, 76)
(19, 26)
(71, 64)
(56, 76)
(56, 76)
(36, 169)
(71, 64)
(23, 57)
(23, 55)
(70, 63)
(118, 39)
(21, 108)
(18, 166)
(51, 26)
(64, 58)
(96, 61)
(56, 76)
(71, 57)
(17, 65)
(20, 64)
(96, 73)
(26, 32)
(17, 42)
(73, 66)
(29, 77)
(24, 48)
(56, 76)
(142, 165)
(28, 50)
(56, 76)
(78, 171)
(59, 69)
(56, 76)
(73, 66)
(56, 76)
(17, 61)
(56, 76)
(22, 36)
(56, 76)
(160, 85)
(84, 70)
(56, 76)
(56, 76)
(19, 19)
(53, 17)
(56, 76)
(39, 24)
(49, 55)
(56, 76)
(41, 63)
(56, 76)
(74, 67)
(47, 19)
(68, 18)
(56, 76)
(30, 147)
(29, 58)
(100, 75)
(46, 33)
(27, 30)
(34, 24)
(33, 52)
(56, 76)
(25, 22)
(19, 34)
(33, 30)
(17, 35)
(50, 25)
(27, 59)
(56, 76)
(38, 29)
(32, 76)
(72, 58)
(56, 76)
(34, 61)
(119, 37)
(17, 43)
(70, 63)
(44, 29)
(21, 77)
(24, 57)
(30, 18)
(49, 24)
(83, 69)
(20, 83)
(72, 53)
(30, 130)
(17, 47)
(71, 65)
(24, 64)
(54, 32)
(56, 76)
(33, 99)
(56, 76)
(56, 76)
(50, 17)
(17, 90)
(72, 65)
(144, 172)
(56, 76)
(56, 76)
(22, 92)
(70, 65)
(56, 76)
(56, 76)
(36, 63)
(63, 63)
(55, 183)
(72, 65)
(56, 76)
(71, 66)
(18, 37)
(56, 76)
(18, 35)
(19, 75)
(70, 63)
(84, 71)
(62, 25)
(65, 19)
(31, 72)
(44, 19)
(24, 17)
(72, 65)
(66, 60)
(163, 150)
(32, 181)
(32, 49)
(25, 98)
(88, 66)
(19, 80)
(42, 35)
(56, 76)
(56, 76)
(18, 58)
(42, 57)
(73, 66)
(17, 95)
(42, 34)
(56, 76)
(41, 44)
(17, 140)
(23, 29)
(72, 66)
(56, 76)
(25, 62)
(56, 76)
(82, 67)
(56, 23)
(49, 25)
(40, 24)
(126, 150)
(47, 20)
(60, 25)
(65, 130)
(88, 65)
(56, 76)
(56, 76)
(70, 63)
(56, 76)
(62, 18)
(67, 57)
(56, 76)
(56, 76)
(70, 63)
(56, 76)
(58, 23)
(56, 76)
(102, 69)
(100, 71)
(30, 61)
(35, 53)
(28, 68)
(64, 58)
(56, 76)
(30, 51)
(56, 76)
(32, 129)
(100, 65)
(34, 55)
(30, 76)
(56, 76)
(37, 32)
(56, 76)
(56, 76)
(56, 76)
