(17, 35)
(56, 76)
(56, 76)
(59, 167)
(37, 52)
(17, 139)
(56, 76)
(58, 106)
(177, 162)
(19, 56)
(73, 120)
(69, 62)
(46, 68)
(78, 133)
(30, 72)
(67, 60)
(19, 41)
(99, 73)
(53, 17)
(56, 76)
(56, 76)
(52, 126)
(17, 53)
(58, 23)
(64, 22)
(89, 66)
(56, 76)
(56, 76)
(56, 73)
(49, 17)
(56, 76)
(18, 151)
(18, 38)
(24, 183)
(49, 48)
(37, 37)
(67, 60)
(33, 77)
(93, 71)
(27, 68)
(43, 20)
(71, 64)
(56, 76)
(103, 79)
(22, 62)
(50, 39)
(53, 57)
(61, 19)
(20, 20)
(56, 76)
(22, 166)
(90, 64)
(31, 69)
(70, 62)
(26, 175)
(48, 36)
(67, 60)
(66, 63)
(134, 149)
(56, 76)
(105, 79)
(26, 28)
(53, 62)
(56, 76)
(60, 17)
(64, 119)
(18, 25)
(72, 65)
(56, 76)
(56, 76)
(33, 169)
(56, 76)
(57, 19)
(56, 72)
(66, 63)
(46, 60)
(56, 76)
(19, 82)
(17, 79)
(49, 45)
(47, 32)
(17, 60)
(39, 50)
(21, 29)
(100, 69)
(56, 76)
(56, 76)
(24, 113)
(42, 18)
(175, 24)
(17, 32)
(92, 70)
(59, 17)
(56, 76)
(56, 76)
(56, 76)
(57, 148)
(45, 113)
(22, 41)
(56, 76)
(38, 22)
(35, 22)
(64, 65)
(19, 35)
(56, 76)
(62, 182)
(70, 62)
(36, 22)
(43, 55)
(56, 66)
(93, 68)
(56, 76)
(19, 47)
(18, 131)
(44, 21)
(17, 52)
(56, 76)
(55, 26)
(56, 76)
(73, 66)
(98, 72)
(19, 73)
(56, 76)
(56, 76)
(18, 78)
(17, 61)
(21, 29)
(88, 181)
(45, 36)
(50, 105)
(56, 76)
(97, 61)
(20, 26)
(47, 18)
(56, 76)
(56, 76)
(31, 24)
(56, 76)
(56, 76)
(68, 61)
(29, 103)
(33, 81)
(56, 76)
(39, 57)
(67, 60)
(70, 63)
(49, 58)
(21, 19)
(28, 17)
(55, 26)
(71, 64)
(28, 50)
(25, 79)
(52, 63)
(27, 31)
(39, 171)
(56, 76)
(56, 76)
(18, 42)
(63, 58)
(41, 19)
(102, 72)
(56, 76)
(81, 66)
(78, 124)
(42, 24)
(73, 61)
(53, 61)
(100, 69)
(56, 76)
(42, 67)
(69, 174)
(91, 64)
(23, 98)
(26, 73)
(65, 58)
(71, 64)
(71, 64)
(53, 58)
(71, 120)
(56, 76)
(30, 65)
(18, 86)
(25, 53)
(20, 34)
(18, 59)
(21, 54)
(17, 34)
(56, 76)
(56, 76)
(56, 76)
(47, 28)
(97, 65)
(17, 60)
(56, 76)
(42, 25)
(31, 44)
(73, 66)
(72, 65)
(56, 76)
(56, 76)
(42, 19)
(56, 76)
(72, 65)
(72, 65)
(36, 17)
