(43, 31)
(56, 76)
(70, 17)
(56, 76)
(19, 80)
(50, 58)
(56, 76)
(35, 23)
(72, 65)
(82, 64)
(28, 48)
(17, 154)
(144, 157)
(56, 76)
(17, 44)
(58, 17)
(69, 59)
(47, 29)
(56, 76)
(104, 78)
(17, 74)
(57, 18)
(56, 76)
(18, 18)
(22, 67)
(44, 59)
(56, 76)
(73, 54)
(56, 76)
(18, 64)
(17, 31)
(43, 154)
(17, 20)
(26, 38)
(31, 45)
(56, 76)
(28, 20)
(56, 76)
(104, 77)
(89, 66)
(23, 54)
(56, 76)
(42, 67)
(41, 175)
(56, 76)
(62, 18)
(64, 58)
(19, 32)
(68, 58)
(167, 28)
(48, 60)
(179, 180)
(17, 33)
(50, 21)
(103, 74)
(56, 76)
(66, 61)
(56, 76)
(36, 19)
(103, 79)
(56, 76)
(104, 78)
(27, 42)
(27, 67)
(50, 19)
(66, 55)
(18, 85)
(33, 23)
(29, 21)
(26, 40)
(27, 44)
(32, 81)
(17, 117)
(117, 49)
(24, 61)
(72, 65)
(56, 76)
(30, 71)
(60, 61)
(17, 134)
(56, 76)
(25, 49)
(70, 63)
(46, 37)
(56, 76)
(28, 50)
(71, 64)
(17, 50)
(22, 47)
(63, 17)
(28, 26)
(18, 90)
(17, 47)
(23, 28)
(56, 76)
(99, 124)
(73, 66)
(17, 34)
(49, 45)
(105, 79)
(56, 76)
(56, 76)
(24, 60)
(56, 76)
(45, 58)
(17, 94)
(18, 68)
(50, 20)
(28, 18)
(17, 60)
(54, 30)
(33, 22)
(100, 53)
(72, 65)
(35, 62)
(88, 71)
(17, 118)
(56, 76)
(56, 76)
(35, 62)
(70, 62)
(84, 69)
(56, 76)
(53, 64)
(22, 52)
(73, 66)
(56, 76)
(92, 66)
(73, 66)
(66, 20)
(22, 22)
(41, 64)
(84, 67)
(51, 24)
(91, 72)
(46, 29)
(72, 62)
(56, 76)
(28, 67)
(56, 76)
(56, 76)
(63, 58)
(65, 17)
(56, 76)
(26, 67)
(87, 67)
(56, 76)
(20, 97)
(70, 63)
(56, 76)
(19, 68)
(48, 18)
(18, 69)
(22, 62)
(56, 76)
(63, 58)
(31, 35)
(100, 66)
(17, 173)
(40, 26)
(42, 18)
(65, 59)
(43, 60)
(90, 72)
(40, 25)
(56, 76)
(56, 76)
(98, 58)
