(18, 161)
(56, 76)
(60, 22)
(34, 61)
(17, 85)
(56, 76)
(26, 28)
(70, 64)
(56, 76)
(18, 44)
(64, 17)
(56, 76)
(55, 17)
(56, 76)
(56, 76)
(89, 171)
(34, 22)
(56, 76)
(32, 82)
(41, 19)
(55, 19)
(98, 69)
(56, 76)
(56, 76)
(89, 67)
(56, 76)
(63, 58)
(68, 19)
(18, 65)
(19, 63)
(56, 76)
(47, 19)
(56, 76)
(56, 76)
(56, 76)
(56, 76)
(38, 133)
(77, 68)
(38, 30)
(116, 38)
(40, 32)
(81, 69)
(51, 22)
(70, 62)
(71, 65)
(117, 137)
(87, 66)
(56, 76)
(20, 65)
(18, 29)
(58, 63)
(27, 169)
(41, 43)
(28, 50)
(72, 65)
(23, 122)
(56, 76)
(20, 32)
(56, 76)
(55, 23)
(29, 64)
(22, 33)
(56, 76)
(24, 38)
(72, 58)
(24, 49)
(56, 76)
(45, 19)
(56, 76)
(56, 76)
(56, 76)
(56, 76)
(28, 24)
(56, 76)
(55, 19)
(45, 19)
(56, 76)
(61, 24)
(44, 21)
(56, 76)
(18, 154)
(64, 62)
(39, 66)
(56, 76)
(56, 76)
(17, 35)
(56, 76)
(73, 66)
(72, 59)
(56, 76)
(62, 25)
(25, 50)
(56, 76)
(72, 66)
(104, 78)
(56, 76)
(56, 76)
(70, 112)
(72, 66)
(63, 58)
(17, 93)
(62, 62)
(83, 70)
(21, 90)
(49, 30)
(17, 148)
(38, 18)
(92, 66)
(22, 57)
(56, 76)
(69, 62)
(69, 62)
(22, 79)
(71, 179)
(56, 76)
(56, 76)
(136, 42)
(56, 76)
(38, 19)
(43, 21)
(33, 80)
(33, 35)
(25, 24)
(71, 66)
(29, 150)
(56, 76)
(32, 70)
(56, 76)
(90, 69)
(51, 24)
(51, 62)
(68, 61)
(65, 18)
(28, 50)
(50, 120)
(56, 76)
(29, 25)
(28, 33)
(68, 61)
(59, 18)
(56, 76)
(56, 76)
(46, 60)
(54, 71)
(19, 51)
(28, 50)
(22, 131)
(56, 76)
(43, 19)
(56, 76)
(41, 167)
(56, 76)
(33, 48)
(56, 76)
(32, 26)
(51, 20)
(70, 64)
(56, 76)
(56, 76)
(56, 76)
(56, 76)
(50, 18)
(68, 17)
(28, 50)
(38, 167)
(17, 56)
(56, 76)
(27, 67)
(42, 67)
(102, 59)
(51, 29)
(47, 19)
(69, 62)
(56, 76)
(70, 17)
(24, 54)
(56, 76)
(90, 72)
(56, 76)
(17, 55)
(56, 76)
(56, 76)
(17, 88)
(56, 76)
(38, 61)
(25, 108)
(56, 76)
(72, 65)
(73, 66)
(56, 76)
(19, 30)
(75, 133)
(45, 17)
(24, 30)
(56, 76)
(56, 76)
(97, 154)
(50, 59)
(32, 174)
(19, 32)
(56, 76)
(56, 76)
(56, 76)
(18, 65)
(99, 61)
(22, 52)
(20, 75)
(23, 74)
(39, 21)
(65, 59)
(56, 76)
(72, 65)
(59, 172)
(56, 76)
(155, 52)
(58, 67)
(24, 55)
(88, 177)
(70, 63)
(32, 59)
(56, 76)
(65, 59)
(45, 43)
(56, 76)
(56, 76)
(17, 18)
(18, 32)
(56, 76)
(54, 109)
(68, 61)
(45, 37)
(69, 62)
(18, 41)
(24, 54)
(48, 69)
(28, 17)
(47, 21)
(56, 76)
(56, 76)
(110, 138)
(65, 59)
(56, 76)
(19, 55)
(61, 17)
(119, 56)
(29, 25)
(31, 19)
(18, 125)
(56, 76)
(194, 174)
(56, 76)
(44, 19)
(56, 76)
(65, 64)
(56, 76)
(64, 21)
(56, 76)
(17, 82)
(29, 24)
(56, 76)
(56, 76)
(56, 76)
(56, 76)
(56, 76)
(99, 67)
(50, 20)
(56, 76)
(63, 58)
(56, 76)
(91, 62)
(52, 35)
(56, 76)
(26, 53)
(56, 17)
(50, 31)
(47, 21)
(24, 107)
(21, 178)
(87, 66)
(56, 76)
(23, 66)
(17, 36)
(35, 177)
(29, 61)
(56, 76)
(56, 76)
(24, 82)
(104, 79)
(53, 63)
(58, 20)
(92, 67)
(18, 50)
(56, 76)
(87, 67)
(23, 28)
(56, 76)
(45, 50)
(34, 24)
(61, 68)
(69, 59)
(120, 58)
(83, 68)
(92, 61)
(22, 56)
(17, 61)
(21, 110)
(66, 60)
(52, 29)
(56, 76)
(56, 76)
(71, 156)
(80, 66)
(22, 49)
(48, 34)
(123, 51)
(33, 172)
(25, 180)
(70, 63)
(51, 30)
(56, 76)
(56, 76)
(58, 22)
(56, 76)
(56, 76)
(139, 41)
(66, 60)
(56, 110)
(69, 62)
(54, 27)
(86, 71)
(18, 92)
(56, 76)
(32, 119)
(56, 76)
(24, 17)
(56, 76)
(34, 60)
(68, 145)
(22, 59)
(18, 89)
(56, 76)
(18, 113)
(56, 76)
(56, 76)
(56, 76)
(73, 66)
(23, 60)
(56, 76)
(27, 101)
(17, 18)
(25, 104)
(43, 18)
(20, 23)
(18, 167)
(56, 76)
(106, 139)
(45, 32)
(56, 76)
(53, 43)
(33, 79)
(56, 76)
(82, 70)
(17, 72)
(33, 114)
(71, 64)
(89, 69)
(69, 62)
(38, 65)
(21, 67)
(63, 58)
(24, 55)
(42, 48)
(73, 66)
(58, 180)
(56, 76)
(72, 65)
(30, 74)
(86, 72)
(29, 105)
(142, 179)
(19, 46)
(60, 17)
(20, 69)
(23, 51)
(67, 60)
(93, 67)
(28, 49)
(21, 126)
(56, 76)
(61, 19)
(17, 25)
(56, 76)
(24, 180)
(57, 24)
(56, 76)
(56, 76)
(56, 76)
(19, 68)
(44, 19)
(26, 55)
(141, 41)
(65, 58)
(71, 52)
(47, 67)
(56, 76)
(53, 28)
(62, 111)
(26, 85)
(56, 76)
(17, 39)
(56, 76)
(100, 72)
(56, 76)
(66, 19)
(32, 69)
(39, 64)
(58, 66)
(47, 19)
(35, 22)
(56, 76)
(22, 17)
(20, 58)
(66, 18)
(56, 76)
(59, 28)
(24, 54)
(25, 20)
(24, 56)
(56, 76)
(33, 52)
(21, 75)
(56, 76)
(51, 183)
(68, 122)
(33, 152)
(49, 24)
(54, 68)
(42, 67)
(19, 27)
(56, 76)
(35, 58)
(19, 20)
(56, 76)
(56, 76)
(56, 76)
(56, 76)
(56, 76)
(40, 117)
(56, 76)
(55, 30)
(23, 17)
(56, 76)
(26, 27)
(64, 58)
(41, 64)
(68, 61)
(52, 41)
(82, 64)
(70, 63)
(26, 166)
(56, 76)
(171, 159)
(31, 40)
(61, 23)
(17, 50)
(48, 33)
(40, 63)
(92, 62)
(21, 76)
(67, 19)
(17, 39)
(35, 159)
(21, 30)
(56, 18)
(47, 19)
(56, 76)
(56, 76)
(56, 76)
(69, 62)
(20, 32)
(28, 53)
(56, 76)
(17, 34)
(50, 20)
(29, 41)
(56, 76)
(145, 19)
(53, 49)
(32, 69)
(44, 61)
(31, 25)
(35, 133)
(62, 166)
(32, 17)
(50, 17)
(44, 183)
(31, 24)
(70, 17)
(70, 63)
(56, 76)
(56, 76)
(68, 61)
(18, 19)
(29, 47)
(56, 76)
(43, 180)
(24, 67)
(63, 58)
(39, 22)
(56, 76)
(17, 28)
(18, 32)
(69, 62)
(42, 52)
(52, 22)
(123, 33)
(24, 54)
(56, 76)
(43, 19)
(17, 17)
(71, 64)
(21, 97)
(49, 69)
(67, 60)
(56, 76)
(33, 22)
(48, 19)
(44, 56)
(28, 75)
(26, 49)
(22, 172)
(32, 23)
(45, 17)
(134, 22)
(56, 76)
(41, 19)
(42, 46)
(45, 17)
(25, 77)
(28, 33)
(22, 24)
(73, 66)
(56, 76)
(25, 53)
(56, 76)
(49, 18)
(56, 76)
(52, 23)
(60, 68)
(22, 29)
(103, 79)
(56, 76)
(27, 169)
(36, 50)
(26, 51)
(61, 112)
(56, 76)
(87, 69)
(22, 32)
(41, 19)
(56, 76)
(56, 76)
(56, 76)
(69, 62)
(48, 69)
(56, 76)
(82, 70)
(56, 76)
(56, 76)
(56, 76)
(55, 27)
(56, 76)
(70, 57)
(29, 25)
(17, 39)
(71, 64)
(56, 76)
(56, 76)
(44, 19)
(51, 26)
(17, 57)
(56, 76)
(56, 76)
(72, 53)
(67, 60)
(56, 76)
(56, 76)
(68, 53)
(46, 43)
(56, 76)
(56, 76)
(56, 76)
(70, 63)
(56, 76)
(56, 114)
(58, 67)
(29, 76)
(53, 69)
(19, 41)
(101, 70)
(91, 62)
(56, 76)
(31, 19)
(52, 65)
(56, 76)
(17, 17)
(32, 66)
(32, 76)
(17, 28)
(56, 76)
