(22, 69)
(30, 94)
(65, 17)
(18, 21)
(55, 21)
(89, 72)
(66, 59)
(58, 26)
(38, 26)
(21, 120)
(29, 79)
(41, 19)
(63, 58)
(99, 70)
(24, 54)
(24, 20)
(26, 28)
(56, 76)
(56, 76)
(18, 63)
(70, 63)
(18, 63)
(24, 90)
(104, 77)
(73, 66)
(61, 20)
(56, 76)
(72, 66)
(43, 24)
(144, 27)
(56, 76)
(48, 69)
(37, 55)
(87, 145)
(65, 59)
(30, 18)
(56, 76)
(103, 78)
(70, 52)
(52, 57)
(56, 76)
(20, 31)
(56, 76)
(17, 60)
(99, 62)
(56, 76)
(27, 122)
(56, 76)
(56, 76)
(49, 21)
(17, 170)
(57, 19)
(25, 53)
(71, 55)
(56, 76)
(22, 56)
(17, 32)
(56, 76)
(40, 50)
(56, 76)
(24, 86)
(52, 55)
(56, 76)
(24, 171)
(21, 37)
(26, 70)
(56, 76)
(19, 38)
(56, 76)
(18, 36)
(56, 76)
(65, 59)
(56, 76)
(25, 30)
(56, 76)
(43, 137)
(56, 76)
(56, 76)
(45, 27)
(54, 20)
(23, 44)
(103, 78)
(92, 61)
(32, 125)
(59, 17)
(27, 78)
(29, 34)
(23, 58)
(21, 105)
(165, 96)
(56, 76)
(85, 120)
(70, 63)
(55, 71)
(147, 151)
(25, 34)
(39, 20)
(104, 77)
(56, 76)
(56, 76)
(21, 96)
(53, 34)
(56, 76)
(17, 54)
(28, 49)
(25, 76)
(99, 72)
(91, 67)
(53, 41)
(104, 77)
(68, 61)
(58, 27)
(97, 64)
(26, 40)
(50, 112)
(56, 76)
(56, 76)
(18, 73)
(56, 76)
(56, 76)
(23, 77)
(56, 76)
(19, 24)
(73, 66)
(154, 36)
(19, 63)
(17, 71)
(26, 37)
(68, 61)
(82, 66)
(109, 183)
(60, 63)
(71, 63)
(50, 56)
(56, 76)
(102, 71)
(41, 64)
(37, 127)
(27, 18)
(102, 78)
(23, 63)
(53, 38)
(99, 71)
(150, 67)
(37, 179)
(44, 53)
(52, 60)
(56, 76)
(69, 62)
(47, 59)
(56, 76)
(56, 76)
(56, 76)
(21, 177)
(39, 21)
(68, 57)
(67, 64)
(65, 60)
(28, 59)
(23, 55)
(56, 76)
(103, 74)
(53, 70)
(20, 153)
(89, 64)
(71, 64)
(63, 58)
(96, 154)
(46, 19)
(77, 118)
(32, 77)
(47, 19)
(28, 25)
(20, 25)
(66, 60)
(67, 60)
(28, 76)
(56, 76)
(56, 76)
(120, 53)
(65, 61)
(25, 49)
(100, 53)
(67, 60)
(56, 76)
(56, 76)
(48, 20)
(17, 28)
(56, 76)
(56, 76)
(89, 73)
(21, 17)
(56, 76)
(22, 148)
(56, 21)
(44, 109)
(93, 169)
(53, 19)
(46, 68)
(91, 73)
(56, 76)
(56, 76)
(34, 22)
(56, 76)
(53, 106)
(56, 76)
(99, 68)
(72, 66)
(59, 24)
(24, 54)
(56, 76)
(20, 167)
(63, 19)
(44, 19)
(73, 66)
(28, 153)
(56, 76)
(88, 67)
(63, 58)
(50, 36)
(56, 76)
(89, 66)
(22, 59)
(51, 20)
(63, 65)
(49, 23)
(32, 57)
(18, 74)
(19, 183)
(70, 63)
(46, 64)
(25, 59)
(37, 56)
(25, 47)
(165, 178)
(60, 69)
(170, 23)
(56, 76)
(97, 76)
(64, 58)
(57, 66)
(56, 76)
(40, 27)
(83, 65)
(56, 76)
(70, 51)
(69, 172)
(18, 55)
(24, 63)
(64, 18)
(65, 63)
(56, 76)
(72, 66)
(51, 48)
(56, 76)
(54, 17)
(26, 20)
(71, 66)
(66, 20)
(135, 27)
(25, 25)
(17, 52)
(65, 59)
(100, 66)
(19, 82)
(56, 29)
(90, 68)
(56, 76)
(33, 64)
(56, 76)
(27, 74)
(56, 76)
(56, 76)
(29, 55)
(70, 63)
(49, 19)
(56, 76)
(73, 66)
(56, 76)
(44, 18)
(17, 81)
(56, 76)
(63, 58)
(71, 57)
(17, 17)
(56, 76)
(56, 76)
(89, 64)
(65, 146)
(20, 61)
(63, 63)
(28, 31)
(39, 55)
(91, 67)
(52, 32)
(61, 24)
(29, 76)
(44, 19)
(71, 63)
(25, 27)
(47, 19)
(30, 74)
(25, 141)
(26, 100)
(56, 76)
(56, 76)
(56, 76)
(56, 76)
(101, 74)
(69, 62)
(103, 77)
(128, 137)
(45, 37)
(20, 32)
(38, 17)
(101, 73)
(56, 76)
(21, 32)
(17, 19)
(56, 76)
(28, 17)
(64, 65)
(22, 90)
(90, 64)
(56, 76)
(90, 67)
(56, 76)
(60, 19)
(85, 160)
(20, 78)
(25, 52)
(18, 33)
(56, 76)
(23, 28)
(56, 76)
(71, 64)
(56, 76)
(71, 63)
(20, 23)
(56, 76)
(56, 76)
(56, 76)
(31, 30)
(23, 30)
(37, 63)
(56, 76)
(21, 58)
(41, 62)
(22, 36)
(23, 29)
(56, 76)
(33, 19)
(31, 61)
(47, 19)
(93, 64)
(56, 76)
(135, 151)
(52, 17)
(64, 58)
(94, 63)
(56, 76)
(64, 59)
(19, 99)
(56, 76)
(21, 79)
(24, 28)
(56, 76)
(111, 50)
(42, 52)
(162, 41)
(40, 46)
(32, 75)
(29, 28)
(56, 76)
(20, 131)
(66, 60)
(25, 19)
(43, 110)
(64, 57)
(48, 46)
(67, 60)
(17, 105)
(34, 22)
(24, 17)
(72, 65)
(60, 19)
(56, 76)
(18, 157)
(70, 62)
(27, 46)
(25, 21)
(34, 140)
(47, 30)
(29, 77)
(68, 54)
(31, 70)
(56, 76)
(56, 76)
(47, 17)
(32, 63)
(65, 59)
(42, 148)
(17, 70)
(71, 64)
(17, 86)
(56, 76)
(56, 76)
(66, 17)
(56, 76)
(56, 76)
(39, 48)
(56, 76)
