(58, 70)
(56, 76)
(45, 59)
(62, 133)
(56, 76)
(65, 61)
(58, 169)
(88, 65)
(31, 44)
(56, 76)
(17, 97)
(56, 76)
(56, 76)
(56, 76)
(142, 146)
(68, 61)
(67, 20)
(19, 35)
(82, 63)
(102, 143)
(56, 76)
(21, 60)
(63, 58)
(72, 64)
(41, 33)
(61, 24)
(23, 39)
(67, 60)
(56, 76)
(19, 31)
(46, 25)
(103, 152)
(96, 65)
(117, 46)
(56, 76)
(56, 76)
(56, 76)
(91, 62)
(71, 61)
(47, 36)
(68, 123)
(40, 55)
(56, 76)
(56, 76)
(115, 38)
(25, 25)
(100, 76)
(34, 180)
(20, 78)
(79, 61)
(56, 76)
(52, 71)
(31, 70)
(56, 76)
(17, 53)
(78, 61)
(87, 167)
(23, 57)
(17, 40)
(50, 32)
(49, 24)
(56, 76)
(56, 76)
(73, 61)
(17, 24)
(21, 54)
(56, 76)
(41, 59)
(31, 33)
(39, 135)
(95, 59)
(21, 96)
(56, 76)
(44, 36)
(64, 113)
(33, 17)
(56, 76)
(23, 28)
(30, 26)
(70, 63)
(56, 76)
(25, 58)
(26, 78)
(56, 76)
(17, 27)
(31, 156)
(29, 35)
(30, 54)
(29, 76)
(48, 23)
(17, 18)
(58, 17)
(17, 32)
(91, 66)
(47, 64)
(91, 63)
(30, 37)
(53, 57)
(56, 76)
(56, 76)
(43, 53)
(71, 63)
(56, 76)
(71, 64)
(41, 41)
(56, 76)
(56, 76)
(39, 24)
(65, 18)
(51, 22)
(72, 65)
(69, 64)
(71, 59)
(56, 76)
(17, 55)
(45, 19)
(47, 38)
(63, 58)
(43, 141)
(19, 88)
(72, 65)
(31, 143)
(23, 28)
(25, 56)
(32, 48)
(56, 76)
(55, 19)
(42, 177)
(56, 76)
(25, 42)
(70, 63)
(56, 76)
(17, 177)
(35, 48)
(54, 32)
(122, 174)
(56, 76)
(56, 76)
(31, 25)
(56, 76)
(56, 76)
(22, 56)
(25, 53)
(56, 76)
(56, 76)
(56, 76)
(70, 58)
(56, 76)
(40, 53)
(56, 76)
(66, 59)
(21, 75)
(93, 74)
(70, 17)
(17, 38)
(48, 57)
(91, 66)
(131, 142)
(42, 54)
(62, 62)
(56, 76)
(53, 54)
(60, 114)
(56, 76)
(23, 28)
(117, 51)
(69, 61)
(46, 17)
(72, 126)
(56, 76)
(73, 66)
(63, 58)
(56, 76)
(22, 21)
(47, 17)
(50, 25)
(64, 57)
(24, 23)
(56, 76)
(56, 76)
(56, 76)
(48, 17)
(17, 28)
(93, 135)
(63, 21)
(21, 58)
(40, 31)
(186, 176)
(31, 25)
(55, 71)
(21, 18)
(56, 76)
(56, 76)
(56, 76)
(24, 147)
(56, 76)
(56, 76)
(18, 58)
(89, 67)
(20, 58)
