(56, 76)
(25, 61)
(17, 68)
(44, 25)
(41, 170)
(59, 24)
(37, 20)
(43, 18)
(28, 50)
(61, 67)
(17, 40)
(56, 76)
(56, 76)
(56, 18)
(56, 76)
(56, 76)
(60, 67)
(21, 45)
(26, 166)
(58, 18)
(54, 174)
(48, 173)
(47, 67)
(56, 76)
(25, 83)
(21, 25)
(56, 76)
(72, 65)
(56, 76)
(28, 38)
(52, 61)
(72, 66)
(99, 69)
(65, 59)
(56, 76)
(61, 19)
(56, 76)
(73, 64)
(69, 62)
(20, 57)
(27, 69)
(73, 66)
(56, 76)
(49, 69)
(47, 52)
(68, 61)
(96, 60)
(65, 59)
(47, 17)
(34, 48)
(44, 180)
(149, 22)
(31, 144)
(23, 28)
(44, 46)
(56, 76)
(56, 76)
(49, 22)
(56, 76)
(42, 39)
(56, 76)
(24, 56)
(20, 28)
(159, 168)
(106, 131)
(56, 76)
(71, 55)
(28, 50)
(56, 76)
(30, 49)
(67, 60)
(56, 76)
(56, 76)
(25, 31)
(70, 62)
(21, 120)
(56, 76)
(20, 24)
(56, 76)
(54, 19)
(35, 28)
(32, 44)
(21, 26)
(153, 42)
(100, 58)
(34, 22)
(56, 76)
(40, 101)
(32, 57)
(70, 63)
(56, 76)
(72, 66)
(46, 42)
(20, 87)
(28, 49)
(17, 166)
(42, 20)
(56, 76)
(20, 90)
(56, 76)
(145, 43)
(50, 69)
(56, 76)
(91, 70)
(56, 76)
(33, 96)
(38, 56)
(91, 70)
(25, 52)
(29, 18)
(63, 58)
(81, 70)
(49, 65)
(91, 64)
(72, 66)
(56, 76)
(56, 76)
(26, 19)
(91, 65)
(56, 76)
(56, 76)
(88, 73)
(22, 90)
(119, 136)
(25, 77)
(56, 76)
(56, 76)
(38, 64)
(17, 33)
(42, 17)
(56, 76)
(32, 71)
(68, 61)
(85, 68)
(56, 76)
(90, 69)
(77, 145)
(17, 50)
(69, 62)
(53, 49)
(96, 57)
(18, 32)
(64, 58)
(60, 17)
(122, 56)
(146, 24)
(56, 76)
(60, 24)
(56, 76)
(56, 76)
(23, 118)
(55, 18)
(56, 76)
(59, 63)
(67, 60)
(56, 76)
(24, 54)
(138, 141)
(100, 72)
(57, 66)
(56, 76)
(30, 31)
(56, 76)
(21, 56)
(42, 165)
(17, 31)
(31, 88)
(28, 28)
(56, 76)
(68, 61)
(59, 17)
(69, 61)
(29, 33)
(63, 58)
(18, 28)
(49, 53)
(52, 27)
(25, 45)
(42, 31)
(56, 76)
(41, 152)
(56, 76)
(22, 73)
(156, 47)
(31, 179)
(43, 137)
(56, 76)
(38, 22)
(22, 30)
(56, 76)
(20, 60)
(65, 64)
(59, 69)
(68, 61)
(30, 48)
(52, 24)
(56, 76)
(76, 62)
(45, 108)
(200, 168)
(46, 23)
(72, 61)
(56, 76)
(56, 76)
(56, 76)
(58, 71)
(27, 38)
(56, 76)
(56, 76)
(56, 76)
(33, 68)
(30, 24)
(24, 29)
(66, 59)
(58, 139)
(51, 65)
(56, 76)
(24, 54)
(35, 151)
(72, 66)
(100, 78)
(56, 76)
(50, 17)
(54, 28)
(56, 76)
(53, 71)
(56, 76)
(18, 117)
(71, 64)
(44, 21)
(31, 64)
(56, 76)
(67, 60)
(17, 33)
(71, 63)
(56, 76)
(56, 76)
(64, 20)
(49, 62)
(56, 76)
(47, 19)
(150, 44)
(56, 76)
(131, 137)
(31, 39)
(70, 62)
(56, 76)
(57, 72)
(73, 66)
(56, 76)
(31, 65)
(20, 22)
(56, 76)
(63, 58)
(23, 28)
(102, 74)
(58, 29)
(56, 76)
(72, 61)
(56, 76)
(56, 76)
(56, 76)
(56, 76)
(56, 76)
(166, 20)
(39, 108)
(162, 25)
(17, 63)
(56, 76)
(56, 76)
(56, 76)
(21, 100)
(20, 17)
(55, 21)
(26, 28)
(56, 76)
(17, 53)
(24, 31)
(28, 173)
(28, 23)
(205, 183)
(120, 136)
(56, 76)
(56, 76)
(47, 23)
(56, 76)
(45, 17)
(23, 76)
(56, 76)
(56, 76)
(65, 56)
(21, 83)
(56, 76)
(56, 76)
(22, 179)
(73, 115)
(56, 76)
(17, 112)
(56, 76)
(154, 21)
(42, 53)
(56, 76)
(56, 76)
(30, 44)
(121, 58)
(56, 76)
(56, 76)
(56, 76)
(56, 76)
(24, 27)
(56, 76)
(17, 18)
(56, 76)
(56, 76)
(17, 39)
(56, 76)
(56, 76)
(88, 73)
(70, 63)
(54, 139)
(18, 31)
(56, 76)
(27, 76)
(56, 76)
(90, 63)
(29, 51)
(163, 158)
(91, 64)
(56, 76)
(19, 26)
(26, 74)
(63, 60)
(28, 50)
(99, 67)
(103, 77)
(56, 76)
(68, 61)
(56, 19)
(27, 29)
(56, 76)
(56, 76)
(73, 66)
(47, 19)
(56, 76)
(51, 22)
(17, 35)
(72, 65)
(56, 76)
