(103, 72)
(68, 182)
(49, 35)
(43, 43)
(84, 176)
(23, 174)
(29, 64)
(56, 76)
(56, 76)
(59, 25)
(56, 76)
(30, 67)
(48, 55)
(56, 76)
(92, 65)
(82, 68)
(20, 66)
(56, 76)
(84, 70)
(56, 76)
(68, 19)
(56, 76)
(22, 39)
(68, 61)
(56, 76)
(30, 48)
(27, 27)
(67, 60)
(83, 65)
(17, 34)
(109, 168)
(56, 76)
(17, 64)
(90, 73)
(68, 61)
(17, 52)
(77, 117)
(111, 159)
(63, 58)
(18, 73)
(56, 76)
(24, 27)
(91, 136)
(61, 21)
(69, 62)
(56, 76)
(56, 76)
(32, 35)
(56, 76)
(44, 179)
(20, 161)
(30, 89)
(56, 76)
(56, 76)
(20, 69)
(20, 166)
(33, 32)
(56, 76)
(33, 46)
(28, 48)
(26, 50)
(60, 169)
(17, 30)
(91, 66)
(22, 73)
(56, 76)
(56, 76)
(21, 71)
(41, 31)
(90, 69)
(56, 76)
(67, 18)
(39, 36)
(97, 65)
(56, 76)
(71, 64)
(62, 178)
(53, 58)
(104, 79)
(56, 76)
(68, 61)
(126, 143)
(63, 58)
(56, 76)
(56, 76)
(40, 19)
(56, 76)
(35, 57)
(51, 70)
(24, 38)
(24, 55)
(56, 76)
(30, 86)
(56, 76)
(56, 76)
(56, 76)
(37, 118)
(30, 73)
(56, 76)
(49, 50)
(56, 76)
(71, 64)
(100, 70)
(48, 116)
(52, 27)
(59, 70)
(101, 63)
(84, 69)
(52, 19)
(56, 76)
(20, 175)
(56, 76)
(56, 76)
(17, 35)
(17, 98)
(61, 17)
(17, 48)
(65, 59)
(73, 66)
(56, 76)
(17, 117)
(56, 76)
(27, 95)
(102, 73)
(19, 87)
(29, 38)
(56, 76)
(57, 22)
(56, 76)
(54, 71)
(24, 54)
(65, 61)
(56, 76)
(91, 65)
(26, 21)
(38, 21)
(41, 18)
(51, 29)
(56, 76)
(30, 56)
(24, 54)
(18, 135)
(48, 20)
(39, 122)
(53, 51)
(56, 76)
(56, 76)
(64, 169)
(56, 76)
(70, 63)
(56, 76)
(50, 41)
(56, 76)
(23, 126)
(56, 76)
(64, 61)
(56, 76)
(64, 19)
(17, 154)
(56, 76)
(91, 183)
(56, 76)
(67, 60)
(44, 68)
(33, 37)
(56, 76)
(163, 28)
(104, 77)
(56, 76)
(97, 73)
(56, 76)
(35, 27)
(38, 176)
(28, 51)
(53, 57)
(78, 63)
(65, 17)
(69, 18)
(56, 76)
(56, 76)
(30, 42)
(21, 31)
(23, 143)
(54, 22)
(68, 61)
(56, 76)
(24, 54)
(62, 64)
(27, 54)
(60, 27)
(29, 28)
(102, 76)
(56, 21)
(96, 69)
(30, 99)
(62, 60)
(37, 52)
(118, 40)
(21, 55)
(58, 26)
(18, 33)
(56, 76)
(109, 155)
(56, 76)
(22, 56)
(63, 58)
(72, 65)
(56, 76)
(23, 57)
(69, 62)
(56, 76)
(111, 130)
(78, 166)
(20, 64)
(56, 76)
(59, 19)
(115, 133)
(52, 57)
(21, 47)
(56, 76)
(68, 60)
(122, 35)
(51, 56)
(155, 25)
(56, 76)
(72, 65)
(150, 42)
(56, 76)
(49, 56)
(56, 76)
(82, 69)
(56, 76)
(56, 76)
(43, 44)
(33, 70)
(22, 74)
(26, 52)
(56, 76)
(72, 66)
(22, 57)
(49, 28)
(76, 65)
(21, 150)
(56, 76)
(33, 68)
(56, 76)
(56, 76)
(77, 176)
(24, 26)
(29, 27)
(89, 65)
(64, 58)
(56, 76)
(64, 58)
(41, 64)
(33, 98)
(29, 90)
(56, 76)
(17, 33)
(49, 19)
(89, 68)
(56, 76)
(56, 76)
(20, 59)
(21, 59)
(63, 58)
(64, 59)
(56, 76)
(73, 66)
(69, 62)
(56, 76)
(56, 76)
(17, 173)
(56, 76)
(56, 76)
(35, 26)
(64, 58)
(47, 19)
(18, 88)
(21, 57)
(89, 69)
(69, 62)
(56, 76)
(22, 56)
(32, 79)
(39, 28)
(56, 76)
(26, 25)
(40, 19)
(19, 87)
(56, 76)
(73, 66)
(56, 76)
(56, 76)
(67, 60)
(56, 76)
(56, 76)
(64, 58)
(56, 76)
(56, 76)
(56, 76)
(34, 23)
(56, 76)
(67, 60)
(56, 76)
(56, 76)
(47, 19)
(19, 88)
(19, 88)
(51, 40)
(17, 34)
(56, 76)
(26, 52)
(73, 66)
(56, 76)
(26, 52)
(56, 76)
(56, 76)
(66, 59)
(56, 76)
